,tempi,V_in,V_out
498,4.984984984984985,1.0,0.15682159735803225
499,4.994994994994995,1.0,0.15892901541624294
500,5.005005005005005,-1.0,0.15853019911019983
501,5.015015015015015,-1.0,0.1556345990220808
502,5.025025025025025,-1.0,0.15274623612111213
503,5.035035035035035,-1.0,0.14986509231881773
504,5.045045045045045,-1.0,0.14699114957191953
505,5.055055055055055,-1.0,0.1441243898823198
506,5.065065065065065,-1.0,0.14126479529695235
507,5.075075075075075,-1.0,0.1384123479076539
508,5.085085085085085,-1.0,0.1355670298508744
509,5.095095095095095,-1.0,0.1327288233077162
510,5.105105105105105,-1.0,0.1298977105038169
511,5.115115115115115,-1.0,0.1270736737091925
512,5.125125125125125,-1.0,0.12425669523819602
513,5.135135135135135,-1.0,0.12144675744955497
514,5.145145145145145,-1.0,0.11864384274597402
515,5.155155155155155,-1.0,0.11584793357411907
516,5.165165165165165,-1.0,0.11305901242451147
517,5.175175175175175,-1.0,0.11027706183148563
518,5.185185185185185,-1.0,0.10750206437304088
519,5.195195195195195,-1.0,0.10473400267069218
520,5.205205205205205,-1.0,0.10197285938938488
521,5.215215215215215,-1.0,0.09921861723738955
522,5.225225225225225,-1.0,0.09647125896621905
523,5.235235235235235,-1.0,0.09373076737048434
524,5.245245245245245,-1.0,0.09099712528779241
525,5.255255255255255,-1.0,0.08827031559863989
526,5.265265265265265,-1.0,0.08555032122632195
527,5.275275275275275,-1.0,0.08283712513682501
528,5.285285285285285,-1.0,0.08013071033869974
529,5.295295295295295,-1.0,0.07743105988295738
530,5.305305305305305,-1.0,0.07473815686306294
531,5.315315315315315,-1.0,0.07205198441591995
532,5.325325325325325,-1.0,0.06937252571983298
533,5.335335335335335,-1.0,0.06669976399478939
534,5.345345345345345,-1.0,0.06403368250271141
535,5.355355355355355,-1.0,0.061374264547349275
536,5.365365365365365,-1.0,0.05872149347417441
537,5.375375375375375,-1.0,0.05607535267027315
538,5.385385385385385,-1.0,0.053435825564240605
539,5.395395395395395,-1.0,0.05080289562607468
540,5.405405405405405,-1.0,0.048176546367070736
541,5.415415415415415,-1.0,0.04555676133971606
542,5.425425425425425,-1.0,0.04294352413758501
543,5.435435435435435,-1.0,0.04033681839523423
544,5.445445445445445,-1.0,0.03773662778809812
545,5.455455455455455,-1.0,0.03514293603238475
546,5.465465465465465,-1.0,0.03255572688497184
547,5.475475475475475,-1.0,0.029974984143303237
548,5.485485485485485,-1.0,0.027400691645285444
549,5.495495495495495,-1.0,0.024832833269184642
550,5.505505505505505,-1.0,0.022271392933523763
551,5.515515515515515,-1.0,0.019716354596980092
552,5.525525525525525,-1.0,0.01716770225828287
553,5.535535535535535,-1.0,0.014625419956111451
554,5.545545545545545,-1.0,0.012089491768993498
555,5.555555555555555,-1.0,0.009559901815203598
556,5.565565565565565,-1.0,0.0070366342526621065
557,5.575575575575575,-1.0,0.004519673278834284
558,5.585585585585585,-1.0,0.002009003130629669
559,5.595595595595595,-1.0,-0.0004953919156982199
560,5.605605605605605,-1.0,-0.0029935275446519305
561,5.615615615615615,-1.0,-0.00548541940158986
562,5.625625625625625,-1.0,-0.007971083092825735
563,5.635635635635635,-1.0,-0.010450534185727839
564,5.645645645645645,-1.0,-0.012923788208817944
565,5.655655655655655,-1.0,-0.015390860651869981
566,5.665665665665665,-1.0,-0.017851766966008424
567,5.675675675675675,-1.0,-0.02030652256380641
568,5.685685685685685,-1.0,-0.022755142819383557
569,5.6956956956956954,-1.0,-0.025197643066914566
570,5.7057057057057055,-1.0,-0.027634038600274507
571,5.7157157157157155,-1.0,-0.03006434467665644
572,5.7257257257257255,-1.0,-0.032488576514787454
573,5.7357357357357355,-1.0,-0.03490674929494918
574,5.7457457457457455,-1.0,-0.037318878159025244
575,5.7557557557557555,-1.0,-0.039724978210546366
576,5.7657657657657655,-1.0,-0.04212506451473291
577,5.7757757757757755,-1.0,-0.0445191520985351
578,5.7857857857857855,-1.0,-0.046907255951043725
579,5.7957957957957955,-1.0,-0.049289391031980545
580,5.8058058058058055,-1.0,-0.05166557226199886
581,5.8158158158158155,-1.0,-0.05403581452209876
582,5.8258258258258255,-1.0,-0.056400132656506
583,5.8358358358358355,-1.0,-0.0587585414728384
584,5.8458458458458455,-1.0,-0.0611110557422762
585,5.8558558558558556,-1.0,-0.06345769019973642
586,5.865865865865866,-1.0,-0.0657984595440511
587,5.875875875875876,-1.0,-0.06813337843814964
588,5.885885885885886,-1.0,-0.07046246150649207
589,5.895895895895896,-1.0,-0.07278572332824602
590,5.905905905905906,-1.0,-0.07510317845225721
591,5.915915915915916,-1.0,-0.07741484139159466
592,5.925925925925926,-1.0,-0.07972072662284345
593,5.935935935935936,-1.0,-0.0820208485861502
594,5.945945945945946,-1.0,-0.08431522168526544
595,5.955955955955956,-1.0,-0.08660386028758263
596,5.965965965965966,-1.0,-0.08888677872417414
597,5.975975975975976,-1.0,-0.09116399128982475
598,5.985985985985986,-1.0,-0.09343551224581476
599,5.995995995995996,-1.0,-0.09570135583306215
600,6.006006006006006,1.0,-0.09496075492682227
601,6.016016016016016,1.0,-0.09222403864554962
602,6.026026026026026,1.0,-0.08949416244109812
603,6.036036036036036,1.0,-0.08677110921787798
604,6.046046046046046,1.0,-0.08405486192277759
605,6.056056056056056,1.0,-0.08134540354514472
606,6.066066066066066,1.0,-0.07864271711693978
607,6.076076076076076,1.0,-0.07594678571219138
608,6.086086086086086,1.0,-0.07325759244629249
609,6.096096096096096,1.0,-0.07057512047787487
610,6.106106106106106,1.0,-0.06789935300789461
611,6.116116116116116,1.0,-0.06523027327942732
612,6.126126126126126,1.0,-0.06256786457755838
613,6.136136136136136,1.0,-0.05991211022927315
614,6.146146146146146,1.0,-0.05726299360334727
615,6.156156156156156,1.0,-0.05462049811023697
616,6.166166166166166,1.0,-0.05198460720196922
617,6.176176176176176,1.0,-0.049355304372032074
618,6.186186186186186,1.0,-0.04673257315526489
619,6.196196196196196,1.0,-0.04411639712774861
620,6.206206206206206,1.0,-0.04150675990531359
621,6.216216216216216,1.0,-0.03890364514344828
622,6.226226226226226,1.0,-0.036307036540166995
623,6.236236236236236,1.0,-0.03371691783417684
624,6.246246246246246,1.0,-0.03113327280473952
625,6.256256256256256,1.0,-0.028556085271555332
626,6.266266266266266,1.0,-0.025985339094647113
627,6.276276276276276,1.0,-0.023421018174244253
628,6.286286286286286,1.0,-0.020863106450666663
629,6.296296296296296,1.0,-0.018311587904208764
630,6.306306306306306,1.0,-0.015766446555023485
631,6.316316316316316,1.0,-0.01322766646300622
632,6.326326326326326,1.0,-0.010695231727718572
633,6.336336336336336,1.0,-0.00816912649216751
634,6.346346346346346,1.0,-0.005649334938750816
635,6.356356356356356,1.0,-0.0031358412872451516
636,6.366366366366366,1.0,-0.0006286297968319463
637,6.376376376376376,1.0,0.0018723152340072748
638,6.386386386386386,1.0,0.004367009467595495
639,6.396396396396396,1.0,0.006855468527164808
640,6.406406406406406,1.0,0.009337707996961075
641,6.416416416416417,1.0,0.01181374342234873
642,6.426426426426427,1.0,0.014283590309914546
643,6.436436436436437,1.0,0.016747264127573568
644,6.446446446446447,1.0,0.019204780304672844
645,6.456456456456457,1.0,0.021656154231921992
646,6.466466466466467,1.0,0.02410140125949333
647,6.476476476476477,1.0,0.026540536700208915
648,6.486486486486487,1.0,0.028973575829189507
649,6.496496496496497,1.0,0.031400533883395865
650,6.506506506506507,1.0,0.03382142606172797
651,6.516516516516517,1.0,0.0362362675251243
652,6.526526526526527,1.0,0.0386450733966611
653,6.536536536536537,1.0,0.04104785876165161
654,6.546546546546547,1.0,0.04344463866774531
655,6.556556556556557,1.0,0.045835428125027236
656,6.566566566566567,1.0,0.04822024210611717
657,6.576576576576577,1.0,0.05059909554626892
658,6.586586586586587,1.0,0.052972003343180515
659,6.596596596596597,1.0,0.0553389803561856
660,6.606606606606607,1.0,0.05770004140836371
661,6.616616616616617,1.0,0.060055201285898474
662,6.626626626626627,1.0,0.062404474738035884
663,6.636636636636637,1.0,0.06474787647718044
664,6.646646646646647,1.0,0.06708542117899124
665,6.656656656656657,1.0,0.06941712348247815
666,6.666666666666667,1.0,0.07174299799009792
667,6.676676676676677,1.0,0.0740630592678503
668,6.686686686686687,1.0,0.07637732184537417
669,6.696696696696697,1.0,0.07868580021604371
670,6.706706706706707,1.0,0.08098850883706447
671,6.716716716716717,1.0,0.08328546212804194
672,6.726726726726727,1.0,0.08557667447507253
673,6.736736736736737,1.0,0.08786216022537038
674,6.746746746746747,1.0,0.09014193369187677
675,6.756756756756757,1.0,0.09241600915176652
676,6.766766766766767,1.0,0.0946844008465433
677,6.776776776776777,1.0,0.09694712298213469
678,6.786786786786787,1.0,0.09920418972898717
679,6.796796796796797,1.0,0.10145561522216065
680,6.806806806806807,1.0,0.10370141356142286
681,6.816816816816817,1.0,0.10594159881134355
682,6.826826826826827,1.0,0.10817618500138837
683,6.836836836836837,1.0,0.11040518612601155
684,6.846846846846847,1.0,0.11262861614416876
685,6.856856856856857,1.0,0.11484648897977696
686,6.866866866866867,1.0,0.11705881852230868
687,6.876876876876877,1.0,0.11926561862650197
688,6.886886886886887,1.0,0.12146690311244315
689,6.896896896896897,1.0,0.12366268576564898
690,6.906906906906907,1.0,0.12585298033714798
691,6.916916916916917,1.0,0.12803780054356126
692,6.926926926926927,1.0,0.13021716006718262
693,6.936936936936937,1.0,0.13239107255605798
694,6.946946946946947,1.0,0.13455955162426161
695,6.956956956956957,1.0,0.13672261085244153
696,6.966966966966967,1.0,0.13888026378719887
697,6.976976976976977,1.0,0.14103252394072452
698,6.986986986986987,1.0,0.1431794049277602
699,6.996996996996997,1.0,0.14532089987683505
700,7.007007007007007,-1.0,0.1439566207770105
701,7.017017017017017,-1.0,0.14109744551008582
702,7.027027027027027,-1.0,0.13824541639178942
703,7.037037037037037,-1.0,0.13540051555939495
704,7.047047047047047,-1.0,0.13256272519618256
705,7.057057057057057,-1.0,0.129732027532157
706,7.067067067067067,-1.0,0.12690840484104798
707,7.077077077077077,-1.0,0.12409183943860336
708,7.087087087087087,-1.0,0.1212823136861611
709,7.097097097097097,-1.0,0.11847980998884802
710,7.107107107107107,-1.0,0.11568431079608973
711,7.117117117117117,-1.0,0.11289579860082867
712,7.127127127127127,-1.0,0.11011425594006435
713,7.137137137137137,-1.0,0.10733966538923506
714,7.147147147147147,-1.0,0.10457200956703876
715,7.157157157157157,-1.0,0.10181127114036476
716,7.167167167167167,-1.0,0.09905743281968571
717,7.177177177177177,-1.0,0.09631047735894405
718,7.187187187187187,-1.0,0.09357038755543835
719,7.197197197197197,-1.0,0.09083714624970984
720,7.207207207207207,-1.0,0.08811073632542879
721,7.217217217217217,-1.0,0.0853911407092809
722,7.227227227227227,-1.0,0.08267834237085378
723,7.237237237237237,-1.0,0.07997232432252334
724,7.247247247247247,-1.0,0.07727306961934023
725,7.257257257257257,-1.0,0.07458056135891628
726,7.267267267267267,-1.0,0.07189478268131083
727,7.277277277277277,-1.0,0.06921571676891733
728,7.287287287287287,-1.0,0.06654334684634958
729,7.297297297297297,-1.0,0.06387765618032826
730,7.307307307307307,-1.0,0.061218628079567336
731,7.317317317317317,-1.0,0.05856624589466049
732,7.327327327327327,-1.0,0.05592049301796749
733,7.337337337337337,-1.0,0.05328135288350069
734,7.347347347347347,-1.0,0.050648808966811405
735,7.357357357357357,-1.0,0.04802284478487635
736,7.367367367367367,-1.0,0.04540344389097503
737,7.377377377377377,-1.0,0.04279058987030625
738,7.387387387387387,-1.0,0.0401842663597857
739,7.397397397397397,-1.0,0.03758445703770251
740,7.407407407407407,-1.0,0.034991145622991285
741,7.4174174174174174,-1.0,0.03240431587511279
742,7.4274274274274275,-1.0,0.02982395159393488
743,7.4374374374374375,-1.0,0.027250036619613154
744,7.4474474474474475,-1.0,0.024682554832471875
745,7.4574574574574575,-1.0,0.02212149015288468
746,7.4674674674674675,-1.0,0.019566826541155404
747,7.4774774774774775,-1.0,0.017018547997398874
748,7.4874874874874875,-1.0,0.014476638561421687
749,7.4974974974974975,-1.0,0.011941082312603029
750,7.5075075075075075,-1.0,0.009411863369775439
751,7.5175175175175175,-1.0,0.006888965891105634
752,7.5275275275275275,-1.0,0.004372374073975265
753,7.5375375375375375,-1.0,0.0018620721548617408
754,7.5475475475475475,-1.0,-0.0006419555907809897
755,7.5575575575575575,-1.0,-0.003139724848641645
756,7.5675675675675675,-1.0,-0.005631251265670814
757,7.5775775775775776,-1.0,-0.00811655045020017
758,7.587587587587588,-1.0,-0.01059563797206167
759,7.597597597597598,-1.0,-0.013068529358059883
760,7.607607607607608,-1.0,-0.015535240064606042
761,7.617617617617618,-1.0,-0.01799578553267093
762,7.627627627627628,-1.0,-0.020450181171244336
763,7.637637637637638,-1.0,-0.02289844235088285
764,7.647647647647648,-1.0,-0.025340584403814856
765,7.657657657657658,-1.0,-0.027776622624045608
766,7.667667667667668,-1.0,-0.030206572267462276
767,7.677677677677678,-1.0,-0.03263044855193895
768,7.687687687687688,-1.0,-0.03504826665744172
769,7.697697697697698,-1.0,-0.03746004172613369
770,7.707707707707708,-1.0,-0.03986578886248002
771,7.717717717717718,-1.0,-0.04226552313335295
772,7.727727727727728,-1.0,-0.04465925956813692
773,7.737737737737738,-1.0,-0.0470470131588335
774,7.747747747747748,-1.0,-0.04942879886016651
775,7.757757757757758,-1.0,-0.05180463158968701
776,7.767767767767768,-1.0,-0.05417452622787837
777,7.777777777777778,-1.0,-0.05653849761826132
778,7.787787787787788,-1.0,-0.058896560567498944
779,7.797797797797798,-1.0,-0.06124872984550177
780,7.807807807807808,-1.0,-0.06359502018553276
781,7.817817817817818,-1.0,-0.06593544628431243
782,7.827827827827828,-1.0,-0.06827002280200133
783,7.837837837837838,-1.0,-0.07059876435543204
784,7.847847847847848,-1.0,-0.07292168552320355
785,7.857857857857858,-1.0,-0.07523880084858298
786,7.867867867867868,-1.0,-0.07755012483689251
787,7.877877877877878,-1.0,-0.07985567195543769
788,7.887887887887888,-1.0,-0.08215545663456117
789,7.897897897897898,-1.0,-0.0844494932829758
790,7.907907907907908,-1.0,-0.08673779627088982
791,7.917917917917918,-1.0,-0.0890203799305092
792,7.927927927927928,-1.0,-0.09129725855966274
793,7.937937937937938,-1.0,-0.09356844642209129
794,7.947947947947948,-1.0,-0.09583395774541345
795,7.957957957957958,-1.0,-0.09809380670954644
796,7.967967967967968,-1.0,-0.10034800746497968
797,7.977977977977978,-1.0,-0.10259657412735311
798,7.987987987987988,-1.0,-0.10483952078587654
799,7.997997997997998,-1.0,-0.1070768617111445
800,8.008008008008009,1.0,-0.10530862764995334
801,8.018018018018019,1.0,-0.10254604816666053
802,8.028028028028029,1.0,-0.099790373403118
803,8.038038038038039,1.0,-0.09704158609988245
804,8.048048048048049,1.0,-0.0942996690419934
805,8.058058058058059,1.0,-0.09156460505951823
806,8.068068068068069,1.0,-0.08883637702609926
807,8.078078078078079,1.0,-0.08611496785449926
808,8.088088088088089,1.0,-0.08340036050190004
809,8.098098098098099,1.0,-0.0806925379679073
810,8.108108108108109,1.0,-0.07799148329472341
811,8.118118118118119,1.0,-0.07529717956706367
812,8.128128128128129,1.0,-0.07260960991157608
813,8.138138138138139,1.0,-0.06992875749681254
814,8.148148148148149,1.0,-0.06725460552543402
815,8.158158158158159,1.0,-0.06458713724736016
816,8.168168168168169,1.0,-0.06192633595692504
817,8.178178178178179,1.0,-0.059272184990483076
818,8.188188188188189,1.0,-0.05662466772629944
819,8.198198198198199,1.0,-0.053983767584440345
820,8.208208208208209,1.0,-0.051349468026663445
821,8.218218218218219,1.0,-0.048721752556308284
822,8.228228228228229,1.0,-0.04610060471818658
823,8.238238238238239,1.0,-0.043486008098472625
824,8.248248248248249,1.0,-0.040877946324593725
825,8.258258258258259,1.0,-0.03827640306512045
826,8.268268268268269,1.0,-0.03568136202965716
827,8.278278278278279,1.0,-0.03309280696873225
828,8.288288288288289,1.0,-0.030510721673688585
829,8.298298298298299,1.0,-0.027935089976573884
830,8.308308308308309,1.0,-0.02536589575003107
831,8.318318318318319,1.0,-0.02280312290718866
832,8.328328328328329,1.0,-0.020246755401551134
833,8.338338338338339,1.0,-0.01769677722688932
834,8.348348348348349,1.0,-0.015153172417130746
835,8.358358358358359,1.0,-0.012615925046250052
836,8.368368368368369,1.0,-0.010085019228159329
837,8.378378378378379,1.0,-0.007560439116598523
838,8.388388388388389,1.0,-0.005042168900548066
839,8.398398398398399,1.0,-0.002530192796636195
840,8.408408408408409,1.0,-2.4495073062361095e-05
841,8.418418418418419,1.0,0.0024749399616343717
842,8.428428428428429,1.0,0.004968127959846608
843,8.438438438438439,1.0,0.007455084535013631
844,8.448448448448449,1.0,0.009935825261736267
845,8.458458458458459,1.0,0.012410365675891898
846,8.468468468468469,1.0,0.014878721274749401
847,8.478478478478479,1.0,0.017340907517084073
848,8.488488488488489,1.0,0.019796939823292593
849,8.498498498498499,1.0,0.022246833575507982
850,8.508508508508509,1.0,0.02469060411771453
851,8.518518518518519,1.0,0.027128266755862763
852,8.528528528528529,1.0,0.02955983675798439
853,8.538538538538539,1.0,0.031985329354307236
854,8.548548548548549,1.0,0.034404759737370214
855,8.558558558558559,1.0,0.03681814306213826
856,8.568568568568569,1.0,0.03922549444611727
857,8.578578578578579,1.0,0.04162682896946908
858,8.588588588588589,1.0,0.0440221616751264
859,8.598598598598599,1.0,0.04641150756890775
860,8.608608608608609,1.0,0.04879488161963243
861,8.618618618618619,1.0,0.051172298759235436
862,8.62862862862863,1.0,0.053543773882882464
863,8.63863863863864,1.0,0.05590932182371532
864,8.64864864864865,1.0,0.05826895736870652
865,8.65865865865866,1.0,0.06062269529477317
866,8.66866866866867,1.0,0.06297055034202204
867,8.67867867867868,1.0,0.06531253721380621
868,8.68868868868869,1.0,0.06764867057682615
869,8.6986986986987,1.0,0.0699789650612306
870,8.70870870870871,1.0,0.07230343526071756
871,8.71871871871872,1.0,0.07462209573263534
872,8.72872872872873,1.0,0.07693496099808342
873,8.73873873873874,1.0,0.07924204554201354
874,8.74874874874875,1.0,0.08154336381333058
875,8.75875875875876,1.0,0.08383893022499357
876,8.76876876876877,1.0,0.08612875915411672
877,8.77877877877878,1.0,0.08841286494207028
878,8.78878878878879,1.0,0.09069126189458161
879,8.7987987987988,1.0,0.09296396428183615
880,8.80880880880881,1.0,0.09523098633857831
881,8.81881881881882,1.0,0.09749234226421254
882,8.82882882882883,1.0,0.09974804622290427
883,8.83883883883884,1.0,0.10199811234368086
884,8.84884884884885,1.0,0.10424255472053265
885,8.85885885885886,1.0,0.1064813874125138
886,8.86886886886887,1.0,0.10871462444384343
887,8.87887887887888,1.0,0.11094227980363378
888,8.88888888888889,1.0,0.11316436743731463
889,8.8988988988989,1.0,0.11538090125522546
890,8.90890890890891,1.0,0.11759189513386532
891,8.91891891891892,1.0,0.11979736291335898
892,8.92892892892893,1.0,0.1219973183973805
893,8.93893893893894,1.0,0.12419177535315665
894,8.94894894894895,1.0,0.12638074752645956
895,8.95895895895896,1.0,0.12856424863327898
896,8.96896896896897,1.0,0.13074229234920418
897,8.97897897897898,1.0,0.13291489231710238
898,8.98898898898899,1.0,0.13508206214740479
899,8.998998998999,1.0,0.1372438154183922
900,9.00900900900901,-1.0,0.1349007748643235
901,9.01901901901902,-1.0,0.13206423354132873
902,9.02902902902903,-1.0,0.1292347817955226
903,9.03903903903904,-1.0,0.12641240190744205
904,9.04904904904905,-1.0,0.12359707620179901
905,9.05905905905906,-1.0,0.12078878704765675
906,9.06906906906907,-1.0,0.11798751685796133
907,9.07907907907908,-1.0,0.11519324808976195
908,9.08908908908909,-1.0,0.11240596324384468
909,9.0990990990991,-1.0,0.10962564486483099
910,9.10910910910911,-1.0,0.1068522755408213
911,9.11911911911912,-1.0,0.10408583790359513
912,9.12912912912913,-1.0,0.10132631462482067
913,9.13913913913914,-1.0,0.09857368841810518
914,9.14914914914915,-1.0,0.09582794204454234
915,9.15915915915916,-1.0,0.09308905830856273
916,9.16916916916917,-1.0,0.0903570200578111
917,9.17917917917918,-1.0,0.08763181018303354
918,9.18918918918919,-1.0,0.08491341161796487
919,9.1991991991992,-1.0,0.08220180733921609
920,9.20920920920921,-1.0,0.07949698036616157
921,9.21921921921922,-1.0,0.07679891376082644
922,9.22922922922923,-1.0,0.07410759062777401
923,9.23923923923924,-1.0,0.07142299411399301
924,9.24924924924925,-1.0,0.06874510740878499
925,9.25925925925926,-1.0,0.06607391374365162
926,9.26926926926927,-1.0,0.06340939639218206
927,9.27927927927928,-1.0,0.06075153866994031
928,9.28928928928929,-1.0,0.058100323934352535
929,9.2992992992993,-1.0,0.0554557355845944
930,9.30930930930931,-1.0,0.052817757061478426
931,9.31931931931932,-1.0,0.05018637184734133
932,9.32932932932933,-1.0,0.04756156346593135
933,9.33933933933934,-1.0,0.04494331548114959
934,9.34934934934935,-1.0,0.04233161148738582
935,9.35935935935936,-1.0,0.03972643512668917
936,9.36936936936937,-1.0,0.037127770084477964
937,9.37937937937938,-1.0,0.03453560008681639
938,9.38938938938939,-1.0,0.031949908900296066
939,9.3993993993994,-1.0,0.029370680331917587
940,9.40940940940941,-1.0,0.026797898228971946
941,9.41941941941942,-1.0,0.024231546478922117
942,9.42942942942943,-1.0,0.02167160900928456
943,9.43943943943944,-1.0,0.019118069787510704
944,9.44944944944945,-1.0,0.016570912820868526
945,9.45945945945946,-1.0,0.014030122156324007
946,9.46946946946947,-1.0,0.011495681880422657
947,9.47947947947948,-1.0,0.008967576119171058
948,9.48948948948949,-1.0,0.006445789037918346
949,9.4994994994995,-1.0,0.00393030484123775
950,9.50950950950951,-1.0,0.0014211077728081053
951,9.51951951951952,-1.0,-0.0010818178847046556
952,9.52952952952953,-1.0,-0.0035784878097659583
953,9.53953953953954,-1.0,-0.006068917642091089
954,9.54954954954955,-1.0,-0.00855312298276367
955,9.55955955955956,-1.0,-0.011031119381890032
956,9.56956956956957,-1.0,-0.013502922337469768
957,9.57957957957958,-1.0,-0.01596854732855102
958,9.58958958958959,-1.0,-0.01842800979601565
959,9.5995995995996,-1.0,-0.020881325142227895
960,9.60960960960961,-1.0,-0.023328508731139237
961,9.61961961961962,-1.0,-0.025769575888393292
962,9.62962962962963,-1.0,-0.028204541901430714
963,9.63963963963964,-1.0,-0.030633422019594053
964,9.64964964964965,-1.0,-0.03305623145423264
965,9.65965965965966,-1.0,-0.03547298537880749
966,9.66966966966967,-1.0,-0.03788369892899615
967,9.67967967967968,-1.0,-0.040288387202797635
968,9.68968968968969,-1.0,-0.04268706526063723
969,9.6996996996997,-1.0,-0.04507974812547147
970,9.70970970970971,-1.0,-0.04746645078289293
971,9.71971971971972,-1.0,-0.049847188181235194
972,9.72972972972973,-1.0,-0.05222197523167766
973,9.73973973973974,-1.0,-0.05459082680835047
974,9.74974974974975,-1.0,-0.05695375774843939
975,9.75975975975976,-1.0,-0.05931078285229066
976,9.76976976976977,-1.0,-0.06166191688276689
977,9.77977977977978,-1.0,-0.0640071745524715
978,9.78978978978979,-1.0,-0.0663465705437346
979,9.7997997997998,-1.0,-0.06868011950692846
980,9.80980980980981,-1.0,-0.07100783605584872
981,9.81981981981982,-1.0,-0.07332973476781189
982,9.82982982982983,-1.0,-0.07564583018375257
983,9.83983983983984,-1.0,-0.07795613680832078
984,9.84984984984985,-1.0,-0.0802606691099794
985,9.85985985985986,-1.0,-0.0825594415211013
986,9.86986986986987,-1.0,-0.08485246843806689
987,9.87987987987988,-1.0,-0.08713976422136128
988,9.88988988988989,-1.0,-0.08942134319567174
989,9.8998998998999,-1.0,-0.09169721964998488
990,9.90990990990991,-1.0,-0.09396740783768413
991,9.91991991991992,-1.0,-0.09623192197664698
992,9.92992992992993,-1.0,-0.09849077624934234
993,9.93993993993994,-1.0,-0.10074398480292786
994,9.94994994994995,-1.0,-0.10299156174934723
995,9.95995995995996,-1.0,-0.10523352116542761
996,9.96996996996997,-1.0,-0.10746987709297681
997,9.97997997997998,-1.0,-0.10970064353888079
998,9.98998998998999,-1.0,-0.11192583447207008
999,10.0,1.0,-0.11414541862511596
